zm	PCA 1	PCA 2
other_mature	1.950990982	0.685706935
other_mature	2.980014252	-0.472485994
other_mature	1.52578112	-1.549031626
other_mature	4.064553637	-1.831790653
other_mature	4.114646247	-1.820132682
other_mature	1.668444772	-0.061544979
other_mature	1.104828075	-0.119032581
other_mature	1.757925428	-0.995587542
other_mature	1.013878275	-0.714897967
other_mature	1.119883365	-0.72658693
other_mature	1.273507826	-1.302278692
other_mature	1.496999369	0.013529038
other_mature	1.64170483	0.193885454
other_mature	2.428804307	0.010972747
other_mature	1.913440787	-0.957363959
other_mature	2.258626051	-4.25905224
other_mature	1.661627004	-0.461858935
other_mature	1.863497532	-0.160723473
other_mature	1.73077277	0.002187474
other_mature	2.211263558	-1.067549143
other_mature	2.095473076	-0.963944133
other_mature	2.733769497	0.54317949
other_mature	2.398426051	-0.076631393
other_mature	1.331630128	0.071601476
other_mature	1.491929894	-0.686831387
other_mature	1.900362473	0.358560812
other_mature	1.20109298	0.94105094
other_mature	1.903689914	0.802816624
other_mature	2.101349616	-1.157757716
other_mature	1.807058165	-0.118286246
other_mature	1.929152635	-0.034851042
other_mature	2.94998378	-1.128964833
other_mature	1.522737724	-0.203831641
other_mature	2.765908986	-0.76613995
other_mature	1.915340136	-1.511776592
other_mature	1.234557953	0.473815177
other_mature	1.127447947	0.436658743
other_mature	2.282474695	-0.514634848
other_mature	0.987169539	-1.205381627
other_mature	1.598729763	-0.174034635
other_mature	2.220083889	-0.614594591
other_mature	1.068627562	-0.399895581
other_mature	1.034446011	-0.023405246
other_mature	2.098147599	0.48893845
other_mature	2.050619167	0.467600795
other_mature	1.999420207	0.502957072
other_mature	2.123534136	-0.028954833
other_mature	2.116050411	0.186078464
other_mature	1.632160316	-1.501326738
other_mature	-0.369173697	0.601822004
other_mature	2.077562041	0.100224903
other_mature	2.828767673	0.000677992
other_mature	1.038300704	-0.178590209
other_mature	1.749321736	-0.213479458
other_mature	0.539493663	-0.367247329
other_mature	1.288018832	-0.240211996
other_mature	1.412374857	1.031882231
other_mature	1.43520182	0.798561354
other_mature	1.183810133	0.630234507
other_mature	1.2648963	0.593052626
other_mature	1.457458083	0.654618743
other_mature	1.229793685	-0.226361099
other_mature	1.905427076	-0.165241381
other_mature	1.877236194	0.777665052
other_mature	1.848776423	0.16008717
other_mature	0.901159156	-1.807251137
other_mature	0.587892524	-0.962247871
other_mature	1.953254376	0.000590732
other_mature	0.942856084	0.941006756
other_mature	0.769962651	-2.105848732
other_mature	1.067727721	-0.832657769
other_mature	1.018167778	-1.970666968
other_mature	1.251664578	-0.68907498
other_mature	0.848899528	-0.912845991
other_mature	1.728729818	-0.304352921
other_mature	1.267803379	-0.263253936
other_mature	1.421946458	-0.590632244
other_mature	1.696267839	-0.912370069
other_mature	0.361531669	-1.564392682
other_mature	0.749177804	-1.121017841
other_mature	0.354507775	-0.757508304
other_mature	1.465783406	-0.840148413
other_mature	1.440502935	-0.573595104
other_mature	1.318721235	-0.434088126
other_mature	2.103945438	0.272605283
other_mature	0.779532625	-1.904176796
other_mature	1.049337434	-1.467213384
other_mature	2.068581604	-0.041185058
other_mature	1.970603873	-0.10992496
other_mature	1.470672176	0.174041104
other_mature	1.47946179	0.138270324
other_mature	1.753841746	0.073224309
other_mature	1.857647044	-0.079660076
other_mature	1.821502176	-0.126573743
other_mature	1.586037822	-0.132672826
other_mature	1.359262147	-0.374888584
other_mature	1.422356593	-0.544712953
other_mature	1.390400693	-0.322068765
other_mature	1.154043709	-0.82554044
other_mature	2.396285714	0.336685406
other_mature	1.892210692	-0.463604238
other_mature	1.567286537	0.199145832
other_mature	1.229447488	0.659844846
other_mature	1.715155535	0.151384776
other_mature	1.613543463	0.062012793
other_mature	1.97597178	-0.014635737
other_mature	2.222396983	0.999954457
other_mature	1.628285891	-0.892811508
other_mature	2.08848248	0.798896589
other_mature	2.369385264	1.181047477
other_mature	2.050861548	-0.457963665
other_mature	2.555892509	-0.554141043
other_mature	2.165707371	-0.877750669
other_mature	1.100128051	0.357915341
other_mature	0.97654207	0.127470062
other_mature	1.15760716	0.047952561
other_mature	1.211563621	0.494118065
other_mature	1.78546111	0.407309629
other_mature	1.818700063	0.458355898
other_mature	1.207178544	0.071939354
other_mature	1.128494481	0.266455879
other_mature	1.071812033	-0.080372502
other_mature	2.705965535	0.238657076
other_mature	2.169099993	-0.289408345
other_mature	0.658622614	-0.222984821
other_mature	2.890435284	0.754806176
other_mature	0.727512749	-0.010287582
other_mature	2.890435284	0.754806176
other_mature	3.052726474	-0.393897205
other_mature	2.236666607	0.55523432
other_mature	3.587997373	0.727887265
other_mature	3.014679023	-0.029055889
other_mature	3.026022907	0.23485774
other_mature	2.550620132	0.823393874
other_mature	2.262386672	-0.01921289
other_mature	3.03641729	-0.257653385
other_mature	2.910285792	-0.114160768
other_mature	4.028488109	-0.924974771
other_mature	3.10479864	0.088328294
other_mature	2.609370849	1.800243532
other_mature	2.969474467	-0.722679134
other_mature	1.71888462	0.071981522
other_mature	2.51837946	-0.351085031
other_mature	2.7431545	-1.643451173
other_mature	1.29454207	-0.616007979
other_mature	1.739502851	-0.869186634
other_mature	1.600380291	1.011452526
other_mature	0.295548943	-0.512503327
other_mature	1.029668016	0.264089076
other_mature	1.239293975	0.65448651
other_mature	1.291151586	0.470280458
other_mature	1.74405318	0.355323649
other_mature	1.762429168	0.685644975
other_mature	1.432800238	-0.079890562
other_mature	1.313048747	0.191436029
other_mature	1.135809098	-0.081308891
other_mature	1.760082593	-0.920320822
other_mature	0.675904499	-0.204405192
other_mature	1.958363402	-0.421695157
other_mature	1.641002237	0.721511194
other_mature	1.444018265	0.330169602
other_mature	1.479819807	0.953554959
other_mature	1.164618576	-3.312189
other_mature	2.109786484	0.189569613
other_mature	2.178081401	1.312483614
other_mature	1.94803172	-0.105343691
other_mature	2.30092034	0.272544989
other_mature	2.232724676	0.324382994
other_mature	2.903804563	-1.153032899
other_mature	1.387710154	0.556094097
other_mature	1.843851564	-1.935599442
other_mature	1.702843239	0.384987632
other_mature	2.013440329	0.084081209
other_mature	2.587749741	-0.475129451
other_mature	2.087375386	-0.345539722
other_mature	2.498967548	-0.888065919
other_mature	2.546218479	-0.469287884
other_mature	1.005173794	1.309400609
other_mature	1.366915566	-0.234577503
other_mature	1.623814513	0.498196394
other_mature	1.267706206	-0.651421793
other_mature	2.488940315	0.727452735
other_mature	1.891216873	0.18050156
other_mature	2.575021077	0.861368787
other_mature	1.51321673	0.329589757
other_mature	1.011143411	0.255399179
other_mature	2.017048588	0.28459931
other_mature	2.484844278	0.94303807
other_mature	2.958602996	-0.021650896
other_mature	1.64358348	-0.392840676
other_mature	2.431038595	-0.516682393
other_mature	2.585378183	-0.598937616
other_mature	1.419818898	-0.078542543
other_mature	2.798929891	-0.112579523
other_mature	2.546194822	-0.129885916
other_mature	1.157217718	-0.514768263
other_mature	2.962531954	-0.482962242
other_mature	2.486770603	-0.389484788
other_mature	2.283960005	-0.284071347
other_mature	2.376121092	-0.342562223
other_mature	3.119450704	-1.166473751
other_mature	3.037665367	-0.448746979
other_mature	1.928415255	0.330842914
other_mature	2.148628778	-0.27029628
other_mature	3.187096174	-1.405643043
other_mature	3.131967259	-0.93167802
other_mature	3.534903859	-1.016133572
other_mature	3.08624736	-0.803208838
other_mature	3.356879135	-1.146839135
other_mature	1.593144752	-0.140662127
other_mature	2.636433974	-0.539147241
other_mature	1.102017409	-1.695990626
other_mature	3.440667878	0.08009154
other_mature	1.188525481	0.375440062
other_mature	0.490306149	-0.294307493
other_mature	1.528982913	0.406774659
other_mature	1.391373329	0.014152602
other_mature	2.082638463	0.222571275
other_mature	1.607211705	0.311564787
other_mature	1.856789726	0.378462543
other_mature	1.775027832	0.260476224
other_mature	1.668705785	0.209327843
other_mature	2.157804719	-1.086587873
other_mature	2.215651327	-0.809583347
other_mature	2.130260907	-1.010526344
other_mature	2.09382234	-0.991794625
other_mature	1.504176006	-0.55989157
other_mature	2.240242379	0.345812952
other_mature	1.021192682	-1.384092518
other_mature	1.653564791	-2.638091608
other_mature	1.910136816	-0.382893314
other_mature	1.504432514	-0.685305402
other_mature	1.598255413	-0.945149876
other_mature	1.64756219	-0.857014205
other_mature	0.76822739	-2.726332681
other_mature	0.828988355	-0.026398038
other_mature	1.449137473	1.001257944
other_mature	1.436707906	-0.692156762
other_mature	1.548496983	-0.800610008
other_mature	1.835122299	-0.25914061
other_mature	2.303427651	-0.044027412
other_mature	1.547610403	0.195533974
other_mature	1.773769573	-0.257653127
other_mature	2.623011485	-0.70892027
other_mature	1.564739678	0.332548699
other_mature	1.407736973	0.573072193
other_mature	1.179305731	-0.161099632
other_mature	1.56168158	0.355091526
other_mature	1.424200711	0.586856468
other_mature	1.318534684	0.186429698
other_mature	1.887979085	0.457673438
other_mature	1.199113041	-0.025488269
other_mature	1.213312209	-0.209799564
other_mature	0.546845154	0.454564998
other_mature	2.358214183	-0.468053657
other_mature	1.22183641	-0.718216499
other_mature	1.275815857	-0.335396325
other_mature	0.877035276	-0.767334436
other_mature	1.411810165	0.323915083
other_mature	1.461470195	0.457405469
other_mature	0.958667357	-0.720869628
other_mature	0.691174636	-0.868138689
other_mature	1.730391405	-0.083369698
other_mature	1.253357849	-0.524268609
other_mature	0.702304878	-0.52236339
other_mature	1.343177457	0.204609248
other_mature	0.637284251	-0.819394275
other_mature	0.885634575	-0.680066063
plasmodium_signal	-0.970707134	4.088271501
plasmodium_signal	0.257057937	5.045192637
plasmodium_signal	0.314026187	2.346177474
plasmodium_signal	-1.878113187	-0.071764593
plasmodium_signal	-0.012767861	4.908373069
plasmodium_signal	0.435831757	0.948636999
plasmodium_signal	0.435831757	0.948636999
plasmodium_signal	0.435831757	0.948636999
plasmodium_signal	1.986590839	2.764843196
plasmodium_signal	-1.37778735	2.584940324
plasmodium_signal	-2.293461424	2.436138933
plasmodium_signal	-0.786013975	0.758090199
plasmodium_signal	-1.256771414	1.779966562
plasmodium_signal	-2.293461424	2.436138933
plasmodium_signal	-0.280627728	2.158367016
plasmodium_signal	-2.293461424	2.436138933
plasmodium_signal	-0.146846219	3.339457996
plasmodium_signal	0.230275014	2.150315191
plasmodium_signal	-0.04040999	1.608777727
plasmodium_signal	0.303718177	2.878877099
plasmodium_signal	-0.04144415	0.801443793
plasmodium_signal	-1.166154886	3.256306484
plasmodium_signal	0.887155761	1.89111532
plasmodium_signal	0.435831757	0.948636999
plasmodium_signal	0.435831757	0.948636999
plasmodium_signal	-0.504596709	6.284781778
plasmodium_signal	-2.29923012	5.201783437
plasmodium_signal	-0.546087118	2.184111748
plasmodium_signal	-0.554399803	1.952212997
plasmodium_signal	-0.509613313	1.844690694
plasmodium_signal	-0.509613313	1.844690694
plasmodium_signal	-2.293461424	2.436138933
plasmodium_signal	-1.256771414	1.779966562
plasmodium_signal	-1.862581779	3.593911619
plasmodium_signal	-1.127320954	2.290447713
plasmodium_signal	-0.786013975	0.758090199
plasmodium_signal	-0.554399803	1.952212997
plasmodium_signal	-0.137939253	1.927496136
plasmodium_signal	-2.176718673	2.353311088
plasmodium_signal	-2.176718673	2.353311088
plasmodium_signal	-0.146846219	3.339457996
plasmodium_signal	0.230275014	2.150315191
plasmodium_signal	0.230275014	2.150315191
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	0.107121217	6.091700453
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.122742446	4.999707541
plasmodium_signal	-0.601174694	4.490410084
plasmodium_signal	1.505098917	3.745130573
plasmodium_signal	-0.287123087	2.932741655
plasmodium_signal	1.072220154	4.11683553
plasmodium_signal	0.257057937	5.045192637
plasmodium_signal	-0.482335128	3.744354389
plasmodium_signal	-0.742582705	2.540943444
plasmodium_signal	-1.479339659	4.817119312
plasmodium_signal	1.58520863	5.016414106
plasmodium_signal	1.286546623	4.286462486
plasmodium_signal	0.781625144	2.465786732
plasmodium_signal	-0.183397822	2.9153006
plasmodium_signal	1.363303901	2.204960529
plasmodium_signal	-0.800493855	2.615030306
plasmodium_signal	1.787087206	2.255875144
plasmodium_signal	0.98896581	1.821343745
plasmodium_signal	0.615776727	2.03280775
plasmodium_signal	-0.150409369	3.880632215
plasmodium_signal	0.122679604	2.789100598
plasmodium_signal	1.848052248	3.287490605
plasmodium_signal	-0.022194427	0.34587226
plasmodium_signal	-0.022194427	0.34587226
plasmodium_signal	-0.022194427	0.34587226
plasmodium_signal	-0.775311994	0.682226712
plasmodium_signal	1.053252028	1.278609002
plasmodium_signal	-0.230018913	-0.933738623
plasmodium_signal	1.347758323	1.316787053
plasmodium_signal	-0.158185837	2.412276553
plasmodium_signal	1.306559055	2.612829315
plasmodium_signal	-0.012767861	4.908373069
plasmodium_signal	-0.012767861	4.908373069
